levenshtein_norm,jaro_winkler,token_sort_ratio,ngram_bigram,ngram_trigram,soundex_match,metaphone_match,prefix5_match,length_ratio,label
0.125,0.2666666666666667,0.2666666666666667,0.0,0.0,0.0,0.0,0.0,0.875,0
0.7,0.8235294117647058,0.8235294117647058,0.5,0.3,0.0,0.0,1.0,0.7,1
0.4375,0.6,0.6,0.21739130434782608,0.13043478260869565,0.0,0.0,1.0,0.875,1
0.1428571428571429,0.4285714285714286,0.4285714285714286,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,0
0.19999999999999996,0.3529411764705882,0.3529411764705882,0.07142857142857142,0.0,0.0,0.0,0.0,0.7,0
0.27586206896551724,0.3846153846153846,0.2692307692307693,0.06976744186046512,0.02127659574468085,0.0,0.0,0.0,0.7931034482758621,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0
0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,1.0,1
0.4285714285714286,0.4615384615384615,0.4615384615384615,0.1,0.0,0.0,0.0,0.0,0.8571428571428571,1
0.125,0.2666666666666667,0.2666666666666667,0.0,0.0,0.0,0.0,0.0,0.875,0
0.33333333333333337,0.5142857142857142,0.3157894736842105,0.13333333333333333,0.07142857142857142,0.0,0.0,0.0,0.5833333333333334,0
0.16666666666666663,0.36,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0
0.13043478260869568,0.45,0.19999999999999996,0.038461538461538464,0.0,0.0,0.0,0.0,0.30434782608695654,0
0.08333333333333337,0.3375,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0
0.6363636363636364,0.7,0.7,0.38461538461538464,0.3333333333333333,0.0,0.0,0.0,0.8181818181818182,1
